insert_AVL,insert_BinaryTree,interactions,tree_size
15,18,1611,5744
14,12,849,5745
13,15,7386,5746
15,17,7885,5747
14,19,8679,5748
14,14,5777,5749
14,22,4083,5750
13,12,8450,5751
13,22,5911,5752
14,18,2874,5753
15,14,82,5754
14,11,9448,5755
14,24,7041,5756
14,20,1885,5757
14,18,5057,5758
12,17,4074,5759
14,21,4479,5760
14,17,5354,5761
13,21,9292,5762
13,13,792,5763
15,22,4787,5764
14,20,7142,5765
14,22,3304,5766
15,17,983,5767
14,16,732,5768
13,15,9536,5769
14,17,3445,5770
14,16,2542,5771
14,17,8348,5772
14,14,5271,5773
14,20,7655,5774
15,7,9958,5775
15,20,2471,5776
14,11,1392,5777
13,27,4194,5778
14,22,1149,5779
14,17,3520,5780
14,13,8276,5781
13,10,9599,5782
13,12,9430,5783
13,17,7502,5784
14,11,9680,5785
14,20,8878,5786
14,13,894,5787
14,15,7917,5788
13,13,286,5789
14,25,4967,5790
14,11,2395,5791
13,21,1991,5792
13,19,4258,5793
14,23,3186,5794
13,18,6777,5795
13,15,7751,5796
15,15,6490,5797
13,15,7760,5798
15,25,4834,5799
13,14,2377,5800
13,22,1204,5801
13,21,3727,5802
14,16,724,5803
15,19,6474,5804
13,18,7733,5805
13,15,7033,5806
14,17,8944,5807
12,16,9125,5808
14,17,1226,5809
15,17,6445,5810
15,13,2644,5811
13,18,5854,5812
15,12,2395,5813
13,18,8426,5814
15,11,9707,5815
14,19,8426,5816
14,26,3655,5817
14,15,600,5818
13,18,6342,5819
13,17,3940,5820
12,18,5566,5821
13,20,8737,5822
14,17,5931,5823
14,24,6175,5824
15,23,1922,5825
13,19,9059,5826
14,15,3925,5827
14,19,4763,5828
15,23,3170,5829
14,19,5110,5830
14,22,7139,5831
13,18,4374,5832
13,19,8836,5833
14,26,4214,5834
13,17,7199,5835
14,21,6568,5836
14,16,1246,5837
15,20,2495,5838
13,19,2044,5839
13,17,8824,5840
14,16,5291,5841
15,23,4688,5842
15,18,1029,5843
14,16,7685,5844
14,12,9465,5845
14,18,735,5846
13,18,6110,5847
13,19,3119,5848
14,16,7686,5849
16,18,2452,5850
14,17,7058,5851
14,11,9603,5852
13,21,1188,5853
15,19,9340,5854
15,15,5777,5855
15,11,9461,5856
13,17,8399,5857
13,19,6053,5858
13,26,4224,5859
15,19,7920,5860
12,18,1162,5861
14,16,1362,5862
15,15,2293,5863
13,18,6349,5864
14,18,5576,5865
13,21,5844,5866
14,19,2916,5867
15,23,3173,5868
14,23,4690,5869
14,26,4960,5870
14,18,8348,5871
15,13,9980,5872
14,25,5999,5873
14,18,9376,5874
13,18,4016,5875
14,21,5463,5876
14,18,6462,5877
13,16,125,5878
13,18,4933,5879
14,27,4147,5880
13,17,8928,5881
14,22,1990,5882
13,15,3749,5883
14,17,6467,5884
14,16,7682,5885
14,23,5877,5886
13,19,5928,5887
14,19,2432,5888
14,13,8281,5889
14,19,151,5890
13,18,351,5891
13,18,5794,5892
13,15,7864,5893
13,16,8996,5894
13,22,2142,5895
15,13,9791,5896
14,21,1191,5897
14,12,1410,5898
14,16,9316,5899
14,24,5880,5900
13,19,6369,5901
14,17,7663,5902
13,20,2211,5903
13,18,8719,5904
13,22,3391,5905
13,19,6226,5906
13,25,4181,5907
15,11,9852,5908
15,19,2702,5909
13,18,9113,5910
13,17,3999,5911
14,15,7982,5912
13,18,7454,5913
14,23,4099,5914
13,22,4448,5915
14,17,1487,5916
12,20,6328,5917
12,12,375,5918
13,18,3918,5919
14,23,4608,5920
12,11,6877,5921
15,20,621,5922
13,17,402,5923
14,14,1093,5924
14,10,9616,5925
13,21,8895,5926
15,14,883,5927
15,12,806,5928
14,18,304,5929
14,15,6550,5930
13,17,3037,5931
15,24,3024,5932
14,27,4213,5933
13,17,1599,5934
14,18,1742,5935
13,18,7603,5936
14,21,4176,5937
15,16,2274,5938
13,16,3806,5939
13,19,3229,5940
12,16,7738,5941
13,21,7804,5942
13,21,1210,5943
14,16,5192,5944
13,18,8255,5945
14,18,5658,5946
14,16,6678,5947
13,20,4582,5948
15,13,2384,5949
14,16,6948,5950
14,19,5541,5951
13,20,9261,5952
13,18,7568,5953
15,14,2294,5954
14,19,353,5955
14,20,3535,5956
13,17,7541,5957
13,15,7587,5958
14,18,692,5959
14,21,7844,5960
15,27,4137,5961
13,21,3728,5962
15,12,868,5963
14,25,4701,5964
14,18,5326,5965
14,20,8961,5966
13,22,8655,5967
14,19,5853,5968
14,15,1235,5969
15,18,2460,5970
14,19,9081,5971
14,20,8972,5972
13,16,6616,5973
13,13,291,5974
15,12,515,5975
13,22,1222,5976
15,14,2300,5977
14,17,3545,5978
14,26,2155,5979
15,25,4683,5980
12,15,492,5981
14,20,7695,5982
12,18,3943,5983
14,23,4411,5984
12,16,6341,5985
14,18,647,5986
14,20,7945,5987
14,16,3881,5988
13,20,4586,5989
13,21,8636,5990
13,18,8076,5991
13,20,5074,5992
12,18,8715,5993
14,17,8943,5994
15,13,9774,5995
13,21,392,5996
14,20,4256,5997
14,18,8428,5998
14,19,6244,5999
13,17,5490,6000
13,25,7239,6001
14,18,5324,6002
14,26,4461,6003
14,18,3854,6004
13,21,1966,6005
12,13,1328,6006
13,12,1427,6007
13,20,4265,6008
14,24,4872,6009
14,18,3581,6010
13,19,8948,6011
14,17,5363,6012
14,18,1276,6013
13,19,9242,6014
15,13,9773,6015
15,25,3968,6016
14,19,6241,6017
14,21,4069,6018
13,20,7848,6019
14,13,826,6020
15,20,2704,6021
14,20,5923,6022
14,20,5899,6023
13,10,7770,6024
13,23,1218,6025
14,20,2024,6026
13,16,8161,6027
14,19,5473,6028
15,18,6803,6029
13,16,756,6030
14,16,7314,6031
13,19,4041,6032
13,22,6079,6033
14,19,8126,6034
14,21,4247,6035
12,17,4397,6036
14,13,9453,6037
15,23,5673,6038
13,16,8661,6039
14,23,4324,6040
13,21,9254,6041
13,16,7608,6042
14,20,6038,6043
13,12,6881,6044
14,23,3202,6045
13,20,2162,6046
13,12,848,6047
15,8,9442,6048
14,17,6230,6049
15,22,5047,6050
14,17,267,6051
14,17,5285,6052
13,17,7321,6053
14,19,2517,6054
14,21,3054,6055
14,20,4890,6056
15,24,4540,6057
14,20,7566,6058
13,15,6714,6059
14,15,1342,6060
13,12,8321,6061
13,18,4027,6062
14,16,5382,6063
13,16,752,6064
14,19,8505,6065
14,25,5980,6066
14,19,5148,6067
13,18,7957,6068
14,14,1653,6069
14,17,3808,6070
13,21,8633,6071
12,19,7258,6072
14,11,7768,6073
15,27,4670,6074
13,16,490,6075
13,13,969,6076
15,16,6832,6077
14,13,1337,6078
13,19,410,6079
13,15,3061,6080
15,15,2735,6081
13,16,7028,6082
14,24,4698,6083
14,12,55,6084
14,13,9544,6085
14,16,7751,6086
14,19,4945,6087
14,23,4083,6088
13,16,1669,6089
14,14,1658,6090
14,14,5424,6091
15,12,9989,6092
14,19,2037,6093
14,23,7157,6094
14,20,7092,6095
14,10,541,6096
15,20,3137,6097
15,14,2239,6098
13,18,8497,6099
13,19,1141,6100
16,11,2399,6101
13,19,7129,6102
13,17,8398,6103
14,20,166,6104
14,16,8151,6105
14,15,5239,6106
14,21,1134,6107
13,20,4982,6108
11,16,2927,6109
13,18,7895,6110
14,18,4394,6111
14,16,5661,6112
13,14,4922,6113
13,20,9091,6114
14,20,2067,6115
14,24,4465,6116
15,22,3194,6117
13,18,7011,6118
14,21,4899,6119
15,22,4862,6120
13,17,5021,6121
14,18,322,6122
13,22,1202,6123
13,19,3409,6124
13,21,3830,6125
13,15,8294,6126
13,20,3949,6127
14,13,6966,6128
13,11,532,6129
13,17,8797,6130
15,27,4458,6131
13,23,2930,6132
14,19,2278,6133
13,18,9207,6134
15,12,9447,6135
11,15,428,6136
13,23,4445,6137
13,17,6932,6138
15,17,1761,6139
13,14,7371,6140
14,24,4826,6141
14,23,6154,6142
14,22,3031,6143
13,19,6099,6144
14,19,5245,6145
14,18,1450,6146
13,13,6915,6147
15,21,4790,6148
13,21,4812,6149
14,19,1813,6150
14,12,9651,6151
14,11,9832,6152
13,17,8486,6153
14,20,7204,6154
14,19,3240,6155
16,16,2316,6156
14,16,5497,6157
15,18,3540,6158
15,19,5633,6159
16,14,2381,6160
16,16,2337,6161
14,17,6443,6162
13,15,1662,6163
15,24,4614,6164
14,16,5649,6165
14,20,1109,6166
14,12,1393,6167
14,13,94,6168
14,19,4392,6169
15,28,3153,6170
14,20,3816,6171
13,16,9218,6172
13,17,9306,6173
15,22,3199,6174
14,17,1668,6175
14,12,902,6176
15,27,4648,6177
14,19,4935,6178
14,21,5691,6179
14,12,9459,6180
15,19,6747,6181
13,14,1693,6182
15,18,5643,6183
15,22,1585,6184
14,22,8897,6185
15,21,5234,6186
13,16,252,6187
13,16,745,6188
13,16,8774,6189
14,15,2236,6190
14,20,3125,6191
15,21,1110,6192
14,20,8678,6193
15,23,4787,6194
15,22,2075,6195
13,18,4327,6196
13,18,2247,6197
13,16,3467,6198
13,16,772,6199
14,22,2990,6200
13,18,6619,6201
14,21,4587,6202
12,21,8559,6203
14,21,5924,6204
15,28,4137,6205
14,17,227,6206
15,21,3178,6207
13,20,8784,6208
14,22,5161,6209
13,20,8868,6210
14,23,4595,6211
12,17,8259,6212
13,13,6913,6213
14,15,237,6214
15,11,9843,6215
13,23,5809,6216
14,19,5470,6217
15,18,6446,6218
14,14,6553,6219
14,22,4243,6220
14,18,8682,6221
14,21,6030,6222
14,16,1704,6223
14,17,7359,6224
14,23,7168,6225
14,13,3778,6226
13,12,8037,6227
14,15,5766,6228
13,22,3596,6229
13,14,8808,6230
13,18,8755,6231
14,18,214,6232
14,13,9747,6233
15,17,7314,6234
13,21,2490,6235
13,16,3883,6236
13,19,7540,6237
14,16,5667,6238
13,20,9019,6239
13,17,9052,6240
15,15,886,6241
14,19,3613,6242
15,18,7310,6243
14,26,4150,6244
14,20,201,6245
13,17,3505,6246
15,8,9958,6247
15,23,5670,6248
15,14,9950,6249
13,13,2863,6250
14,24,6265,6251
13,21,8631,6252
14,20,8892,6253
14,23,4320,6254
14,17,2342,6255
15,17,2411,6256
14,25,4450,6257
12,11,378,6258
13,15,8176,6259
13,13,8045,6260
13,20,5538,6261
14,16,6930,6262
15,25,4611,6263
13,16,1636,6264
15,23,4243,6265
14,19,7100,6266
15,15,1870,6267
13,17,8134,6268
13,19,9118,6269
14,11,888,6270
14,18,7185,6271
13,20,6355,6272
14,11,852,6273
13,11,847,6274
14,9,505,6275
14,15,1052,6276
14,20,4351,6277
14,13,6814,6278
14,17,3074,6279
14,16,652,6280
14,10,9676,6281
14,18,9338,6282
15,18,5635,6283
14,19,4919,6284
14,27,3657,6285
14,16,7976,6286
14,23,7329,6287
12,16,8106,6288
15,25,4705,6289
13,22,5504,6290
13,16,2503,6291
13,17,242,6292
14,19,8786,6293
13,22,7113,6294
15,17,1877,6295
15,23,3028,6296
14,25,4212,6297
13,11,99,6298
14,18,7514,6299
14,12,9681,6300
14,17,986,6301
15,25,4698,6302
15,14,2387,6303
14,17,8190,6304
14,17,1896,6305
14,17,2891,6306
13,19,9241,6307
15,20,6246,6308
13,19,6057,6309
15,17,2314,6310
13,16,6898,6311
15,18,2084,6312
13,19,8003,6313
13,18,2532,6314
12,17,7003,6315
14,15,1660,6316
15,12,6859,6317
13,16,683,6318
13,18,6117,6319
14,18,1563,6320
14,15,2539,6321
12,17,8619,6322
14,14,1805,6323
14,14,1324,6324
13,15,5731,6325
14,11,33,6326
14,19,703,6327
14,20,6294,6328
14,18,6483,6329
14,18,8216,6330
14,14,2326,6331
14,13,7469,6332
13,22,9266,6333
14,16,1065,6334
14,19,5658,6335
13,19,1161,6336
14,16,307,6337
14,17,1250,6338
14,20,7407,6339
15,23,6363,6340
14,14,9916,6341
15,17,656,6342
13,17,8447,6343
14,16,7918,6344
14,16,9539,6345
14,14,1801,6346
13,12,9577,6347
13,25,6397,6348
13,20,2483,6349
15,21,2046,6350
14,20,4311,6351
14,18,5021,6352
14,19,7016,6353
14,22,2467,6354
13,17,6344,6355
14,18,9099,6356
14,17,8852,6357
14,22,7047,6358
15,17,1744,6359
15,18,5334,6360
14,16,5262,6361
12,16,422,6362
13,16,2802,6363
15,12,879,6364
14,17,1486,6365
14,22,4811,6366
16,20,2040,6367
15,18,1792,6368
15,18,2413,6369
13,19,5798,6370
14,17,8155,6371
15,19,2328,6372
13,20,6453,6373
14,14,6601,6374
13,16,245,6375
15,18,2343,6376
14,20,8401,6377
15,25,6174,6378
14,16,5091,6379
13,23,7235,6380
14,20,4571,6381
15,11,9401,6382
14,16,2256,6383
15,22,1586,6384
14,13,1868,6385
13,21,4951,6386
14,17,684,6387
14,17,719,6388
14,23,1997,6389
13,19,8780,6390
14,20,6052,6391
14,21,3611,6392
14,23,9201,6393
15,16,5206,6394
14,25,4489,6395
15,18,686,6396
14,20,6368,6397
14,16,2880,6398
13,19,2477,6399
14,20,8780,6400
14,21,8677,6401
13,14,6983,6402
13,17,7459,6403
14,14,5129,6404
14,7,9935,6405
14,18,7704,6406
14,19,3823,6407
15,24,4687,6408
14,16,229,6409
13,23,8913,6410
15,24,1922,6411
12,23,4799,6412
12,15,8314,6413
14,22,4177,6414
14,15,2736,6415
14,15,181,6416
15,16,5479,6417
15,14,9772,6418
14,13,899,6419
15,19,7476,6420
12,21,8551,6421
14,24,3302,6422
13,19,7438,6423
14,17,7751,6424
14,19,8507,6425
13,13,8278,6426
14,23,4788,6427
14,16,1227,6428
13,19,1158,6429
13,16,3616,6430
14,10,6,6431
14,12,9834,6432
14,16,599,6433
14,21,3817,6434
14,13,1315,6435
14,12,533,6436
13,13,1520,6437
14,18,5137,6438
15,19,5220,6439
13,17,8100,6440
12,16,4050,6441
13,19,3493,6442
13,19,9250,6443
13,11,2363,6444
14,15,4021,6445
14,23,1985,6446
14,22,8895,6447
13,8,9499,6448
14,18,1756,6449
14,23,6145,6450
14,19,3326,6451
14,15,6658,6452
15,12,9446,6453
14,19,763,6454
14,23,4408,6455
14,20,4305,6456
15,13,5393,6457
13,18,5547,6458
14,21,5531,6459
15,16,6550,6460
12,18,9163,6461
14,17,1888,6462
15,16,2735,6463
15,13,9761,6464
15,22,5704,6465
13,17,4049,6466
14,15,6645,6467
14,18,3575,6468
14,21,5538,6469
15,19,8216,6470
14,17,1674,6471
14,17,5939,6472
13,14,1708,6473
14,12,923,6474
15,23,4653,6475
14,20,5728,6476
13,20,9260,6477
15,18,3547,6478
15,22,5227,6479
15,14,1015,6480
14,17,6043,6481
13,22,8552,6482
14,19,4025,6483
13,14,5488,6484
14,17,5667,6485
15,24,4784,6486
13,21,6144,6487
14,18,1059,6488
13,18,331,6489
14,18,1674,6490
13,19,3960,6491
14,12,9493,6492
14,14,9914,6493
13,20,6694,6494
15,21,5605,6495
13,18,5617,6496
14,20,7095,6497
13,18,2249,6498
14,20,9192,6499
14,17,2632,6500
15,17,6817,6501
13,22,7217,6502
12,17,8570,6503
12,15,8524,6504
14,24,4492,6505
14,13,9574,6506
14,16,604,6507
14,15,3751,6508
14,21,3120,6509
14,19,2182,6510
13,16,1117,6511
14,22,5514,6512
14,18,7085,6513
13,17,5141,6514
14,15,1001,6515
15,13,2751,6516
15,12,9925,6517
13,16,3497,6518
14,18,161,6519
13,19,255,6520
12,13,1522,6521
13,27,4120,6522
14,20,6099,6523
13,10,1435,6524
13,23,7166,6525
15,17,1703,6526
14,23,7052,6527
14,20,4260,6528
14,19,303,6529
14,15,2595,6530
14,19,3243,6531
14,23,7119,6532
15,11,9811,6533
14,18,8164,6534
14,23,1995,6535
15,18,654,6536
13,17,7737,6537
14,12,2598,6538
14,21,4404,6539
13,20,7208,6540
14,23,4779,6541
14,22,5521,6542
15,21,2721,6543
15,13,1863,6544
14,20,7013,6545
14,13,73,6546
13,13,966,6547
14,17,6937,6548
14,19,3569,6549
14,17,1126,6550
15,15,3543,6551
14,17,1443,6552
14,18,1598,6553
14,15,9641,6554
15,19,2877,6555
13,18,8763,6556
15,21,7695,6557
14,21,6280,6558
14,18,9374,6559
14,21,7998,6560
15,23,5226,6561
13,22,8968,6562
13,17,1468,6563
13,12,1389,6564
14,20,7131,6565
14,16,3462,6566
15,18,2042,6567
14,24,1219,6568
15,18,2411,6569
14,19,6446,6570
14,20,8426,6571
15,19,3541,6572
13,14,8318,6573
13,18,7498,6574
14,12,5404,6575
14,19,5330,6576
14,17,7570,6577
15,22,2721,6578
14,17,2267,6579
13,14,7491,6580
13,17,198,6581
13,24,5809,6582
14,14,8933,6583
14,17,8147,6584
15,15,1802,6585
14,17,8161,6586
13,17,3261,6587
15,12,9496,6588
14,22,4441,6589
15,18,2634,6590
13,19,3845,6591
14,24,6018,6592
15,18,1601,6593
14,15,5313,6594
14,20,7406,6595
14,16,5083,6596
14,15,5126,6597
16,13,9448,6598
14,21,6301,6599
14,18,7537,6600
14,15,2245,6601
13,15,1078,6602
14,16,1077,6603
14,15,562,6604
12,16,8575,6605
14,17,2832,6606
14,19,5891,6607
14,24,6145,6608
15,21,1904,6609
13,23,4509,6610
15,13,9987,6611
16,26,2102,6612
14,18,6670,6613
13,24,8919,6614
15,15,6600,6615
13,16,8471,6616
14,18,7079,6617
13,10,9861,6618
13,17,7966,6619
14,18,7871,6620
14,17,8846,6621
14,17,1811,6622
13,14,3889,6623
13,16,447,6624
13,23,7123,6625
14,18,7646,6626
15,19,1881,6627
13,16,8600,6628
14,21,7093,6629
14,18,8182,6630
14,22,2488,6631
14,21,5689,6632
14,19,5611,6633
14,12,9917,6634
14,16,6250,6635
13,25,4186,6636
14,15,2748,6637
14,19,8493,6638
14,17,6682,6639
14,18,1004,6640
15,20,9353,6641
15,19,6668,6642
15,13,9457,6643
15,25,6022,6644
14,21,1938,6645
13,19,6056,6646
14,25,4492,6647
12,20,9016,6648
13,20,5916,6649
15,19,2458,6650
14,20,3239,6651
15,20,4762,6652
14,21,4268,6653
13,19,3479,6654
13,20,1560,6655
14,10,7742,6656
14,16,1124,6657
14,14,3440,6658
15,18,2693,6659
14,20,4569,6660
14,15,7973,6661
15,21,5181,6662
14,22,257,6663
15,10,9936,6664
15,17,5097,6665
13,15,2859,6666
14,28,4121,6667
14,28,4196,6668
15,19,7703,6669
15,14,802,6670
15,12,5199,6671
14,17,7055,6672
15,20,3821,6673
15,25,4655,6674
13,18,3077,6675
14,17,5758,6676
14,19,7063,6677
13,19,7568,6678
14,26,4773,6679
14,25,2978,6680
14,20,6377,6681
15,23,4363,6682
14,24,4091,6683
14,14,6996,6684
13,21,7841,6685
14,22,2002,6686
13,14,1089,6687
13,13,5317,6688
15,18,1794,6689
15,14,3782,6690
15,18,9885,6691
15,12,9766,6692
14,21,8962,6693
14,14,6493,6694
15,12,9701,6695
13,18,4058,6696
15,23,5703,6697
14,17,173,6698
15,23,4605,6699
14,20,3405,6700
14,24,7326,6701
14,8,9804,6702
13,18,460,6703
14,20,1146,6704
14,13,810,6705
14,18,9888,6706
13,16,6903,6707
15,19,7872,6708
14,19,7455,6709
13,17,8028,6710
14,21,7202,6711
14,16,184,6712
13,16,8742,6713
14,16,7644,6714
13,18,7179,6715
14,17,6583,6716
14,13,9646,6717
12,16,8268,6718
13,21,8251,6719
14,14,1439,6720
15,22,2049,6721
13,18,8135,6722
14,20,7556,6723
13,16,7362,6724
15,17,979,6725
13,21,3609,6726
14,11,7771,6727
14,18,6682,6728
15,15,3781,6729
15,15,2375,6730
14,14,6438,6731
15,21,1107,6732
12,15,8530,6733
14,17,6897,6734
12,16,8604,6735
15,20,9340,6736
12,17,3136,6737
15,15,1859,6738
14,15,3563,6739
13,19,591,6740
15,17,9886,6741
14,24,7116,6742
14,24,7126,6743
12,14,8627,6744
15,20,4760,6745
14,23,4304,6746
15,19,1561,6747
14,22,4405,6748
13,22,8923,6749
15,12,9811,6750
14,22,5843,6751
14,14,971,6752
14,22,4297,6753
13,22,3398,6754
15,24,4684,6755
14,15,1628,6756
13,17,7006,6757
15,20,2454,6758
13,16,8309,6759
14,23,7139,6760
14,27,4829,6761
14,26,4746,6762
14,22,4597,6763
14,15,9710,6764
13,21,7995,6765
15,21,3200,6766
14,18,9049,6767
14,17,1130,6768
14,19,5058,6769
13,22,8964,6770
13,17,8072,6771
13,17,1295,6772
14,23,6079,6773
14,14,5197,6774
14,21,6274,6775
13,17,7190,6776
14,20,5853,6777
12,17,7834,6778
15,19,1594,6779
14,26,4775,6780
13,19,3997,6781
14,16,3788,6782
16,21,2098,6783
15,27,4645,6784
14,21,3538,6785
14,19,6781,6786
13,21,6272,6787
14,14,6895,6788
14,19,9235,6789
14,21,4580,6790
13,17,4033,6791
13,18,415,6792
14,19,5678,6793
13,19,8629,6794
13,16,124,6795
13,7,24,6796
14,19,8181,6797
14,20,5525,6798
14,18,7505,6799
13,13,9590,6800
14,24,4488,6801
15,19,5577,6802
15,15,885,6803
14,12,6918,6804
14,22,7125,6805
14,24,7158,6806
15,28,4108,6807
13,22,2977,6808
14,16,1343,6809
15,20,2053,6810
15,27,4104,6811
13,16,1691,6812
14,22,5841,6813
13,21,6201,6814
13,18,6336,6815
15,19,9378,6816
14,24,2981,6817
14,13,2607,6818
13,22,6272,6819
13,21,8567,6820
15,18,3539,6821
14,16,6657,6822
13,21,8981,6823
13,19,5568,6824
14,17,1637,6825
14,21,5457,6826
14,16,5591,6827
14,25,6169,6828
15,18,981,6829
13,19,3095,6830
15,18,5759,6831
13,19,1820,6832
14,18,5023,6833
13,22,2995,6834
15,17,5089,6835
14,24,2148,6836
13,15,6504,6837
14,20,9196,6838
14,16,1476,6839
15,29,4198,6840
14,19,7601,6841
15,20,5579,6842
13,19,5889,6843
15,13,9793,6844
13,15,8131,6845
15,17,2224,6846
13,17,9170,6847
13,14,7464,6848
12,18,1182,6849
15,19,1793,6850
15,22,6030,6851
15,22,4720,6852
13,24,4801,6853
14,19,5011,6854
14,14,287,6855
14,18,2790,6856
13,18,467,6857
14,13,2229,6858
14,19,8958,6859
13,19,7799,6860
14,19,5324,6861
15,22,4716,6862
14,11,9618,6863
15,21,6698,6864
14,17,4062,6865
15,26,4706,6866
15,15,5197,6867
13,14,565,6868
14,17,254,6869
14,19,6673,6870
15,21,4763,6871
14,29,4206,6872
13,17,8603,6873
14,17,651,6874
14,18,3998,6875
14,19,3086,6876
13,13,9226,6877
14,14,9519,6878
14,15,549,6879
14,20,407,6880
14,18,7663,6881
14,19,6578,6882
14,18,1479,6883
15,19,2464,6884
15,21,7940,6885
13,16,8117,6886
15,19,5253,6887
15,22,4758,6888
13,14,346,6889
14,16,562,6890
13,11,2556,6891
15,19,2021,6892
13,17,5278,6893
13,16,8525,6894
13,19,8718,6895
15,22,5691,6896
13,11,9583,6897
14,20,3915,6898
14,24,6256,6899
14,23,6188,6900
14,18,6939,6901
15,14,1018,6902
14,22,393,6903
14,18,1893,6904
13,23,8020,6905
14,17,742,6906
13,19,4978,6907
14,23,3597,6908
14,19,260,6909
14,21,5526,6910
14,18,4003,6911
13,20,4274,6912
13,12,8456,6913
13,15,1833,6914
15,20,6737,6915
14,26,6395,6916
15,15,9950,6917
13,18,8341,6918
15,19,7505,6919
13,12,295,6920
13,18,8903,6921
14,13,60,6922
15,17,2315,6923
14,12,532,6924
14,20,4937,6925
14,16,7384,6926
14,18,6222,6927
14,11,871,6928
13,17,1298,6929
13,17,8829,6930
14,18,7058,6931
14,22,4588,6932
14,22,6198,6933
14,16,3802,6934
13,19,6481,6935
13,14,569,6936
14,14,895,6937
14,21,1458,6938
13,25,4165,6939
14,17,1154,6940
14,17,3336,6941
14,24,4520,6942
15,17,5427,6943
15,17,1791,6944
13,20,6352,6945
13,15,8516,6946
13,21,4537,6947
15,15,2653,6948
15,20,3208,6949
16,20,2041,6950
13,25,2947,6951
13,13,8462,6952
13,13,8453,6953
14,19,1613,6954
13,15,5345,6955
13,23,3389,6956
13,16,8997,6957
15,18,7919,6958
15,16,611,6959
15,19,6646,6960
15,20,6747,6961
14,16,4020,6962
14,15,1234,6963
14,17,9297,6964
14,16,7821,6965
14,17,4066,6966
15,14,9865,6967
13,18,5067,6968
14,20,5523,6969
14,17,4030,6970
14,19,6220,6971
15,14,5210,6972
12,18,8549,6973
14,22,7998,6974
14,17,3352,6975
14,17,1252,6976
13,15,2865,6977
15,16,7889,6978
14,17,3905,6979
13,23,6073,6980
16,11,9929,6981
15,25,3203,6982
15,16,886,6983
14,23,4733,6984
14,22,4816,6985
13,16,6231,6986
13,19,4473,6987
13,16,164,6988
14,26,4149,6989
15,17,5083,6990
15,24,3161,6991
13,25,7247,6992
14,18,9102,6993
14,17,746,6994
14,17,6543,6995
13,15,3274,6996
14,23,4811,6997
14,20,6408,6998
13,17,8340,6999
15,21,6686,7000
13,19,437,7001
13,11,911,7002
15,18,1895,7003
14,21,5337,7004
15,19,5261,7005
14,19,5247,7006
12,21,2940,7007
14,20,8125,7008
13,11,9487,7009
15,15,6844,7010
14,16,549,7011
14,15,5767,7012
14,24,6399,7013
14,11,1435,7014
14,10,500,7015
14,24,1214,7016
13,19,4017,7017
13,21,4972,7018
14,19,7729,7019
14,19,8165,7020
15,21,6407,7021
14,11,889,7022
15,18,5411,7023
14,22,5508,7024
14,17,1635,7025
13,16,8306,7026
14,19,5134,7027
13,18,6445,7028
15,25,4713,7029
13,18,3473,7030
14,11,9482,7031
13,14,1501,7032
14,18,736,7033
14,17,1377,7034
15,24,3189,7035
14,23,5996,7036
13,24,2975,7037
13,20,6128,7038
13,18,472,7039
14,19,2461,7040
15,20,9324,7041
15,18,1021,7042
14,15,8227,7043
15,22,2074,7044
14,15,8807,7045
13,21,8726,7046
14,19,3287,7047
13,14,2823,7048
14,14,50,7049
13,17,7367,7050
13,17,7339,7051
13,19,6456,7052
14,24,4607,7053
14,19,9101,7054
13,15,8315,7055
14,14,2593,7056
14,21,7406,7057
14,14,3448,7058
15,15,5390,7059
13,16,8470,7060
14,16,3273,7061
14,25,4871,7062
13,21,6322,7063
13,19,4008,7064
15,21,6247,7065
14,12,9510,7066
14,21,6355,7067
13,16,9221,7068
16,23,1990,7069
15,16,6826,7070
13,12,8033,7071
14,17,7665,7072
15,30,4198,7073
13,20,6260,7074
14,17,9738,7075
15,18,9356,7076
14,21,4985,7077
14,19,9376,7078
13,16,8530,7079
15,21,5034,7080
13,16,3094,7081
14,23,5868,7082
14,22,7841,7083
15,19,7700,7084
14,13,1321,7085
15,24,6156,7086
13,13,293,7087
13,22,8726,7088
14,12,9603,7089
14,21,2034,7090
15,19,3548,7091
14,14,9227,7092
14,17,6904,7093
15,15,9869,7094
14,20,3234,7095
14,10,9503,7096
14,16,5731,7097
15,18,5940,7098
14,21,5075,7099
14,18,7720,7100
14,20,9118,7101
13,17,3108,7102
14,16,1736,7103
15,17,3315,7104
14,15,9367,7105
14,14,1473,7106
13,19,9023,7107
15,20,703,7108
13,18,7200,7109
14,20,7552,7110
15,17,2089,7111
14,14,293,7112
16,15,9772,7113
16,12,9929,7114
12,20,7992,7115
13,14,1092,7116
13,17,2436,7117
14,25,4636,7118
15,26,6169,7119
14,19,2039,7120
14,19,6669,7121
14,14,9716,7122
14,17,1265,7123
15,20,3573,7124
15,18,5937,7125
15,12,851,7126
14,14,9427,7127
13,17,1667,7128
15,20,3142,7129
14,22,4501,7130
13,16,5738,7131
14,18,2259,7132
14,17,7608,7133
14,17,7473,7134
14,20,1926,7135
15,20,3326,7136
14,18,8945,7137
14,20,948,7138
15,18,4029,7139
14,22,6144,7140
15,25,4851,7141
14,19,6117,7142
15,15,6436,7143
15,27,4622,7144
15,12,2397,7145
15,15,779,7146
13,17,5713,7147
14,26,4833,7148
14,17,5415,7149
16,20,1882,7150
14,19,3223,7151
14,17,8435,7152
13,21,7949,7153
14,13,839,7154
